,property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size,lot_size
0,M1420126120,single_family,499700,0.0,3,4,Dixon,95620,CA,Solano,2169.0,4783.0
1,M2415397004,single_family,340000,0.0,2,3,Sacramento,95826,CA,Sacramento,1270.0,5920.0
2,M1186346624,single_family,375900,0.0,3,4,Citrus Heights,95610,CA,Sacramento,1736.0,6098.0
3,M2897618299,single_family,395000,0.0,2,3,Sacramento,95826,CA,Sacramento,1516.0,6739.0
4,M2738139661,single_family,1275000,0.0,3,3,Sacramento,95831,CA,Sacramento,3375.0,24202.0
5,M1231037447,single_family,474999,0.0,2,3,West Sacramento,95691,CA,Yolo,2182.0,3920.0
6,M2055327904,single_family,649900,0.0,2,2,Sacramento,95819,CA,Sacramento,1611.0,5306.0
7,M1123778177,single_family,660000,0.0,3,4,Auburn,95603,CA,Placer,2620.0,8973.0
8,M1008706754,single_family,454950,0.0,2,3,Elk Grove,95757,CA,Sacramento,1639.0,6316.0
9,M1881725963,single_family,519900,0.0,3,4,Elk Grove,95624,CA,Sacramento,2189.0,7279.0
10,M2407936662,single_family,359900,0.0,2,3,Roseville,95678,CA,Placer,1189.0,8307.0
11,M1095711355,single_family,554800,0.0,3,4,Roseville,95747,CA,Placer,2186.0,7514.0
12,M1200068714,single_family,435000,0.0,3,5,Sacramento,95828,CA,Sacramento,2742.0,8795.0
13,M1710778861,single_family,524500,1.0,2,4,Carmichael,95608,CA,Sacramento,2021.0,9518.0
14,M1366453994,single_family,649900,0.0,3,4,Rocklin,95677,CA,Placer,2508.0,12985.0
15,M2996477691,single_family,675000,1.0,3,4,Loomis,95650,CA,Placer,3015.0,10594.0
16,M2224550959,single_family,440000,1.0,2,4,Rocklin,95677,CA,Placer,1694.0,4870.0
17,M1300966727,single_family,1200000,1.0,4,6,Lincoln,95648,CA,Placer,5242.0,17633.0
18,M1707054192,single_family,345000,0.0,2,3,Sacramento,95824,CA,Sacramento,1661.0,4792.0
19,M1052498731,single_family,425000,0.0,2,3,Orangevale,95662,CA,Sacramento,1644.0,8577.0
20,M2523844779,single_family,399000,1.0,2,3,Lincoln,95648,CA,Placer,1542.0,4526.0
21,M2695006519,single_family,330000,0.0,2,3,Sacramento,95842,CA,Sacramento,1236.0,5663.0
22,M1636503495,single_family,560000,0.0,3,4,Roseville,95747,CA,Placer,2917.0,5018.0
23,M2979751611,single_family,574500,0.0,2,2,Sacramento,95835,CA,Sacramento,2089.0,7183.0
24,M2220364731,single_family,329900,1.0,1,3,Sacramento,95821,CA,Sacramento,1075.0,10585.0
25,M2825223901,single_family,815000,1.0,3,4,Rocklin,95765,CA,Placer,3555.0,14845.0
26,M1572157778,single_family,899000,0.0,3,4,Sacramento,95829,CA,Sacramento,3238.0,34412.0
27,M2953908613,single_family,549900,0.0,3,4,Roseville,95678,CA,Placer,2338.0,6368.0
28,M2161286840,single_family,515000,0.0,2,3,Sacramento,95864,CA,Sacramento,1710.0,5227.0
29,M2895423155,single_family,889000,0.0,3,3,Davis,95618,CA,Yolo,2777.0,5837.0
30,M2076563682,single_family,330000,0.0,2,4,Sacramento,95823,CA,Sacramento,1591.0,6090.0
31,M2402832084,single_family,649500,0.0,1,2,Sacramento,95819,CA,Sacramento,1345.0,5001.0
32,M1182069264,single_family,325000,0.0,2,3,Sacramento,95828,CA,Sacramento,1130.0,6098.0
33,M2750791220,single_family,525000,0.0,3,4,Elk Grove,95757,CA,Sacramento,2723.0,6125.0
34,M2746840296,single_family,320000,0.0,2,3,Rancho Cordova,95670,CA,Sacramento,1390.0,6534.0
35,M2177098972,single_family,289900,0.0,1,2,Sacramento,95821,CA,Sacramento,943.0,5227.0
36,M2983347637,single_family,299900,0.0,1,3,Sacramento,95821,CA,Sacramento,1229.0,10019.0
37,M2299370455,single_family,269900,0.0,1,3,Sacramento,95824,CA,Sacramento,875.0,6098.0
38,M1345721688,single_family,409000,0.0,2,3,Sacramento,95815,CA,Sacramento,1291.0,7841.0
39,M2397730715,single_family,599000,0.0,3,5,Lincoln,95648,CA,Placer,3119.0,7144.0
40,M1999810362,single_family,399999,1.0,2,4,Citrus Heights,95621,CA,Sacramento,1673.0,5789.0
41,M2899894671,single_family,665000,1.0,2,3,Sacramento,95841,CA,Sacramento,2224.0,44867.0
42,M2586467275,single_family,575000,0.0,2,3,Sacramento,95831,CA,Sacramento,1770.0,12197.0
43,M2026965862,single_family,449500,1.0,2,4,Carmichael,95608,CA,Sacramento,1749.0,12902.0
44,M1181156356,single_family,565000,0.0,3,4,Rocklin,95765,CA,Placer,2422.0,6351.0
45,M2968754642,single_family,599000,0.0,3,5,Galt,95632,CA,Sacramento,3440.0,14244.0
46,M1778078004,single_family,335000,0.0,2,3,Citrus Heights,95621,CA,Sacramento,1335.0,7841.0
47,M2013521080,single_family,579900,0.0,2,4,Rancho Murieta,95683,CA,Sacramento,2094.0,3354.0
48,M2667307621,single_family,635000,0.0,2,3,Lincoln,95648,CA,Placer,1334.0,230868.0
49,M1647073695,single_family,460000,0.0,3,4,Elk Grove,95758,CA,Sacramento,2196.0,6504.0
50,M1492878597,single_family,739900,1.0,3,4,Rancho Murieta,95683,CA,Sacramento,3730.0,6364.0
51,M1161320236,single_family,425000,0.0,2,3,Woodland,95695,CA,Yolo,1646.0,14323.0
52,M1172026200,single_family,959900,0.0,4,5,Rocklin,95765,CA,Placer,3555.0,13403.0
53,M1046028978,single_family,449000,0.0,2,4,Sacramento,95821,CA,Sacramento,1967.0,10820.0
54,M2756672941,single_family,285000,1.0,1,2,Sacramento,95834,CA,Sacramento,1054.0,5663.0
55,M1760864714,single_family,915000,0.0,3,4,Granite Bay,95746,CA,Placer,2549.0,10106.0
56,M1124433372,single_family,320000,0.0,2,2,Antelope,95843,CA,Sacramento,1090.0,4905.0
57,M2363480869,single_family,539000,0.0,2,3,Davis,95616,CA,Yolo,1234.0,7527.0
58,M1317971003,single_family,1389000,0.0,4,5,Granite Bay,95746,CA,Placer,3931.0,217800.0
59,M1613984687,single_family,157500,0.0,1,2,Sacramento,95838,CA,Sacramento,724.0,8712.0
60,M2430408880,single_family,749000,0.0,3,3,Sacramento,95818,CA,Sacramento,1934.0,4356.0
61,M1316161817,single_family,449900,0.0,3,5,Lodi,95240,CA,San Joaquin,2300.0,7802.0
62,M1075384972,single_family,899000,0.0,3,3,Davis,95616,CA,Yolo,2244.0,10559.0
63,M2606924352,single_family,409000,1.0,2,4,Orangevale,95662,CA,Sacramento,2040.0,11761.0
64,M2787938333,single_family,710000,1.0,2,2,Sacramento,95818,CA,Sacramento,1536.0,6534.0
65,M1703960263,single_family,429900,0.0,2,3,Roseville,95747,CA,Placer,1577.0,6007.0
66,M2224887208,single_family,429000,0.0,1,2,Sacramento,95819,CA,Sacramento,758.0,3816.0
67,M1717584007,single_family,324900,0.0,2,3,Sacramento,95842,CA,Sacramento,1600.0,6098.0
68,M1465894784,single_family,385000,0.0,2,3,Woodland,95776,CA,Yolo,1335.0,4792.0
69,M2198115830,single_family,440000,0.0,3,3,Rancho Cordova,95670,CA,Sacramento,2325.0,4587.0
70,M2748534933,single_family,549000,1.0,3,4,Orangevale,95662,CA,Sacramento,3276.0,10550.0
71,M2164686264,single_family,415000,0.0,2,4,Elk Grove,95624,CA,Sacramento,1744.0,7614.0
72,M1416714378,single_family,600000,0.0,3,4,Roseville,95661,CA,Placer,2608.0,14074.0
73,M1488272141,single_family,445000,1.0,2,4,Sacramento,95829,CA,Sacramento,1881.0,7449.0
74,M2204048057,single_family,379999,1.0,2,2,West Sacramento,95605,CA,Yolo,1313.0,1742.0
75,M2525222885,single_family,299900,0.0,2,3,Sacramento,95842,CA,Sacramento,960.0,6098.0
76,M1325669462,single_family,372000,0.0,2,3,Antelope,95843,CA,Sacramento,1408.0,6625.0
77,M1382195599,single_family,369900,0.0,2,3,Rancho Cordova,95670,CA,Sacramento,1127.0,6970.0
78,M1719075745,single_family,625000,0.0,3,4,Roseville,95678,CA,Placer,3110.0,7444.0
80,M2017816538,single_family,439900,0.0,3,4,Elk Grove,95758,CA,Sacramento,2000.0,5776.0
81,M1926446316,single_family,345000,0.0,2,3,Sacramento,95838,CA,Sacramento,1381.0,5536.0
82,M2430309678,single_family,869000,1.0,2,4,Sacramento,95864,CA,Sacramento,2250.0,9148.0
83,M1310859872,single_family,451887,0.0,2,4,Plumas Lake,95961,CA,Yuba,1884.0,13700.0
84,M1941367702,single_family,499900,0.0,3,5,Roseville,95747,CA,Placer,2567.0,4983.0
85,M2328149209,single_family,514900,0.0,2,3,Citrus Heights,95610,CA,Sacramento,2088.0,9148.0
86,M2567890463,single_family,1489000,0.0,4,4,Acampo,95220,CA,San Joaquin,5289.0,217800.0
87,M2501632014,single_family,394500,0.0,2,3,Sacramento,95835,CA,Sacramento,1877.0,4992.0
88,M2897804629,single_family,417000,0.0,2,3,Sacramento,95826,CA,Sacramento,1600.0,6325.0
89,M2075961130,single_family,499000,0.0,2,3,Sacramento,95831,CA,Sacramento,1538.0,9148.0
90,M1340378534,single_family,959000,1.0,2,5,Davis,95616,CA,Yolo,2430.0,9518.0
91,M1194202614,single_family,409895,0.0,2,3,Sacramento,95835,CA,Sacramento,1527.0,4530.0
92,M1209176492,single_family,1125000,0.0,3,4,El Dorado Hills,95762,CA,El Dorado,3266.0,19184.0
93,M2506776243,single_family,319000,0.0,2,3,North Highlands,95660,CA,Sacramento,1309.0,8276.0
94,M1165377271,single_family,429000,0.0,3,4,Citrus Heights,95610,CA,Sacramento,1972.0,7405.0
95,M1932953335,single_family,1330000,0.0,4,5,Granite Bay,95746,CA,Placer,4033.0,18761.0
96,M2305904988,single_family,1250000,0.0,3,4,Davis,95616,CA,Yolo,2223.0,13286.0
97,M1183324934,single_family,369999,0.0,2,3,Elk Grove,95758,CA,Sacramento,1279.0,4569.0
98,M2351931971,single_family,978888,0.0,3,4,Sacramento,95831,CA,Sacramento,3319.0,8778.0
99,M2846430852,single_family,968888,1.0,3,5,El Dorado Hills,95762,CA,El Dorado,3837.0,16553.0
100,M2335485036,single_family,420000,0.0,2,3,West Sacramento,95691,CA,Yolo,1605.0,6098.0
101,M2949385858,single_family,799950,0.0,3,4,Roseville,95661,CA,Placer,2735.0,15564.0
102,M1389499724,single_family,425000,0.0,2,3,Rancho Cordova,95670,CA,Sacramento,1407.0,6490.0
103,M2781747112,single_family,440000,0.0,3,4,Elk Grove,95758,CA,Sacramento,2059.0,6303.0
104,M1657434850,single_family,880000,0.0,4,5,Rocklin,95677,CA,Placer,3896.0,13656.0
105,M1986995097,single_family,557900,0.0,2,3,Roseville,95747,CA,Placer,2069.0,7418.0
106,M9557208734,single_family,602430,0.0,3,4,West Sacramento,95691,CA,Yolo,2114.0,6626.0
107,M1541973587,single_family,449900,0.0,3,4,Rancho Cordova,95670,CA,Sacramento,2109.0,6965.0
108,M2347193176,single_family,395000,0.0,2,3,Roseville,95678,CA,Placer,1513.0,4822.0
109,M2124435132,single_family,768000,0.0,2,2,Newcastle,95658,CA,Placer,1199.0,261360.0
110,M2751506640,single_family,440000,0.0,2,3,Woodland,95695,CA,Yolo,1574.0,6499.0
111,M1000441571,single_family,498000,0.0,3,5,Sacramento,95824,CA,Sacramento,2573.0,9165.0
112,M1713576955,single_family,530000,0.0,3,5,Sacramento,95834,CA,Sacramento,2791.0,6512.0
113,M1555002388,single_family,669000,0.0,3,4,Roseville,95747,CA,Placer,3036.0,6364.0
114,M2539123081,single_family,315000,0.0,1,3,Sacramento,95842,CA,Sacramento,960.0,8276.0
115,M2588749944,single_family,690000,0.0,3,4,Carmichael,95608,CA,Sacramento,2342.0,19515.0
116,M2250115396,single_family,399000,0.0,2,3,Roseville,95678,CA,Placer,1253.0,6604.0
117,M2806214634,single_family,294888,0.0,2,3,Lodi,95240,CA,San Joaquin,1311.0,7200.0
118,M2829625624,single_family,290000,0.0,1,3,Sacramento,95815,CA,Sacramento,1057.0,7405.0
119,M1527096100,single_family,429900,0.0,2,3,Roseville,95661,CA,Placer,1359.0,8307.0
120,M2178495727,single_family,579950,0.0,3,4,Lodi,95242,CA,San Joaquin,2778.0,7841.0
121,M2352260274,single_family,549000,0.0,2,4,Fair Oaks,95628,CA,Sacramento,1724.0,10454.0
122,M2651772828,single_family,390000,0.0,2,3,Sacramento,95835,CA,Sacramento,1358.0,4713.0
123,M2437190609,single_family,399900,0.0,2,3,Sacramento,95834,CA,Sacramento,1838.0,2509.0
124,M1868758667,single_family,340000,1.0,2,4,Sacramento,95823,CA,Sacramento,1807.0,2073.0
125,M1893965639,single_family,1495000,1.0,2,4,Sacramento,95816,CA,Sacramento,3746.0,6098.0
126,M2601858110,single_family,529000,0.0,3,4,Sacramento,95831,CA,Sacramento,1793.0,8712.0
127,M1260431011,single_family,549900,0.0,3,4,Elk Grove,95757,CA,Sacramento,3281.0,6264.0
128,M1840390543,single_family,415000,1.0,2,3,Woodland,95776,CA,Yolo,1556.0,3049.0
129,M2124089528,single_family,480000,0.0,2,3,Roseville,95747,CA,Placer,2084.0,6103.0
130,M2798420243,single_family,559900,1.0,2,4,West Sacramento,95691,CA,Yolo,3018.0,7405.0
131,M1862265833,single_family,499900,0.0,3,4,Elk Grove,95757,CA,Sacramento,2645.0,4770.0
132,M1215235953,single_family,349900,0.0,2,3,Sacramento,95828,CA,Sacramento,1407.0,6146.0
133,M2687171224,single_family,419900,0.0,1,2,Sacramento,95817,CA,Sacramento,988.0,7405.0
134,M1615566303,single_family,300000,0.0,1,3,Sacramento,95822,CA,Sacramento,1410.0,9583.0
135,M1136232155,single_family,249900,0.0,2,3,Sacramento,95828,CA,Sacramento,1222.0,4129.0
136,M1929526794,single_family,369000,1.0,2,3,Citrus Heights,95621,CA,Sacramento,1258.0,6970.0
137,M1208242061,single_family,437000,1.0,2,4,Lincoln,95648,CA,Placer,2218.0,6429.0
138,M1416353091,single_family,429900,0.0,2,3,Roseville,95661,CA,Placer,1680.0,6473.0
139,M2671285567,single_family,279900,0.0,2,2,Sacramento,95823,CA,Sacramento,1132.0,3245.0
140,M1003893639,single_family,719900,0.0,3,4,Loomis,95650,CA,Placer,2734.0,36534.0
141,M1478858379,single_family,365000,1.0,2,3,Sacramento,95833,CA,Sacramento,1734.0,5663.0
142,M1592143206,single_family,699000,0.0,3,4,Lodi,95242,CA,San Joaquin,2605.0,7719.0
143,M1640403091,single_family,410000,1.0,2,3,Elk Grove,95758,CA,Sacramento,1410.0,5702.0
144,M2268546659,single_family,515000,0.0,2,3,Rancho Cordova,95742,CA,Sacramento,2305.0,4726.0
145,M2020593386,single_family,519500,1.0,2,4,Carmichael,95608,CA,Sacramento,1894.0,10454.0
146,M1340613105,single_family,485000,0.0,3,4,Antelope,95843,CA,Sacramento,2047.0,7889.0
147,M2960635008,single_family,399900,0.0,2,3,Sacramento,95826,CA,Sacramento,1379.0,6939.0
148,M1436997353,single_family,559000,0.0,3,4,Carmichael,95608,CA,Sacramento,2222.0,7841.0
149,M2889364000,single_family,548000,0.0,3,4,Roseville,95678,CA,Placer,2382.0,6167.0
150,M1375398676,single_family,510000,1.0,1,3,Sacramento,95822,CA,Sacramento,1579.0,7841.0
151,M1935069757,single_family,420000,1.0,2,4,Roseville,95747,CA,Placer,1658.0,2274.0
152,M1251354875,single_family,230000,0.0,2,4,Sacramento,95832,CA,Sacramento,1199.0,6534.0
153,M2661174118,single_family,349888,0.0,2,3,Sacramento,95823,CA,Sacramento,2063.0,8712.0
154,M2253492806,single_family,439999,1.0,2,4,Sacramento,95834,CA,Sacramento,2113.0,3228.0
155,M1570221172,single_family,939000,0.0,4,5,Folsom,95630,CA,Sacramento,4212.0,11935.0
156,M1763719244,single_family,394000,0.0,3,4,Sacramento,95841,CA,Sacramento,1696.0,10019.0
157,M1460379424,single_family,315000,0.0,2,2,Woodland,95776,CA,Yolo,1153.0,3358.0
169,M2026616680,single_family,369000,0.0,2,3,Antelope,95843,CA,Sacramento,1545.0,4726.0
170,M2508542264,single_family,359900,0.0,2,3,Orangevale,95662,CA,Sacramento,1008.0,10454.0
171,M1536113388,single_family,499900,0.0,3,4,Sacramento,95825,CA,Sacramento,2131.0,11761.0
172,M2345368001,single_family,549000,0.0,1,2,Sacramento,95819,CA,Sacramento,1129.0,5946.0
173,M1124980989,single_family,624900,1.0,2,4,Citrus Heights,95610,CA,Sacramento,2300.0,29621.0
174,M1880698290,single_family,550000,1.0,2,3,Roseville,95747,CA,Placer,2609.0,7484.0
175,M1951673127,single_family,520000,1.0,3,4,Sacramento,95835,CA,Sacramento,2614.0,5776.0
176,M2338901397,single_family,589000,0.0,2,3,Folsom,95630,CA,Sacramento,1884.0,8176.0
177,M1345658528,single_family,419000,1.0,1,3,Carmichael,95608,CA,Sacramento,1296.0,12972.0
178,M1994237834,single_family,415000,1.0,2,4,Sacramento,95835,CA,Sacramento,2093.0,3149.0
179,M2778754464,single_family,309900,0.0,2,4,North Highlands,95660,CA,Sacramento,1286.0,6534.0
180,M1877804815,single_family,355000,0.0,2,3,Sacramento,95864,CA,Sacramento,1421.0,5227.0
181,M2385140575,single_family,685000,0.0,3,5,El Dorado Hills,95762,CA,El Dorado,3105.0,20909.0
182,M2780521554,single_family,649000,0.0,2,3,Loomis,95650,CA,Placer,1580.0,217800.0
183,M1366416728,single_family,975000,1.0,3,5,Granite Bay,95746,CA,Placer,4111.0,29503.0
184,M1826716785,single_family,490000,0.0,3,4,Sacramento,95831,CA,Sacramento,2031.0,6534.0
185,M1044700702,single_family,250000,0.0,1,2,Sacramento,95817,CA,Sacramento,900.0,6098.0
0,M2537367913,single_family,550000,0.0,1,2,Oakland,94605,CA,Alameda,1050.0,3325.0
1,M2266195910,single_family,1550000,0.0,3,4,Danville,94526,CA,Contra Costa,2919.0,11067.0
2,M1925232987,single_family,2099000,0.0,3,5,Pleasant Hill,94523,CA,Contra Costa,3381.0,84376.0
3,M2488169930,single_family,789888,1.0,1,2,Redwood City,94063,CA,San Mateo,760.0,2500.0
4,M1073688011,single_family,448888,0.0,1,1,Berkeley,94706,CA,Alameda,642.0,3800.0
5,M2099355398,single_family,789000,0.0,1,2,Oakland,94606,CA,Alameda,1308.0,5250.0
6,M2487643774,single_family,2295000,1.0,3,4,Piedmont,94610,CA,Alameda,2656.0,4070.0
7,M2957649574,single_family,539000,1.0,3,3,San Pablo,94806,CA,Contra Costa,1597.0,2424.0
8,M2378155458,single_family,1295000,1.0,4,5,Hercules,94547,CA,Contra Costa,4022.0,7183.0
9,M9718196622,single_family,2075000,0.0,3,4,Oakland,94610,CA,Alameda,2706.0,7400.0
10,M1367238138,single_family,1099888,0.0,2,3,Fremont,94536,CA,Alameda,1522.0,5600.0
11,M1794081173,single_family,1598000,1.0,2,4,Brisbane,94005,CA,San Mateo,2460.0,3473.0
12,M1608813311,single_family,1425000,0.0,2,3,Lafayette,94549,CA,Contra Costa,1896.0,13500.0
13,M2048522269,single_family,1495000,0.0,2,3,San Francisco,94122,CA,San Francisco,1506.0,2996.0
14,M2646809763,single_family,729000,0.0,2,3,Castro Valley,94546,CA,Alameda,1476.0,5040.0
15,M2679294354,single_family,1185000,0.0,2,3,South San Francisco,94080,CA,San Mateo,1601.0,4575.0
16,M1117206409,single_family,748000,1.0,2,3,Hayward,94544,CA,Alameda,1415.0,3416.0
17,M2881009428,single_family,1179000,1.0,2,3,San Ramon,94582,CA,Contra Costa,2411.0,4800.0
18,M1011952894,single_family,1695000,0.0,3,3,Berkeley,94703,CA,Alameda,2011.0,2364.0
19,M1833835558,single_family,1598000,0.0,2,4,Oakland,94609,CA,Alameda,2073.0,4140.0
20,M1414597740,single_family,1025000,0.0,2,3,Kensington,94708,CA,Contra Costa,1373.0,4000.0
21,M1434600441,single_family,898888,0.0,2,3,Union City,94587,CA,Alameda,1357.0,5500.0
22,M1747791645,single_family,960000,0.0,1,3,Alameda,94501,CA,Alameda,1600.0,130680.0
23,M1597871062,single_family,1075000,0.0,3,5,Hayward,94541,CA,Alameda,3140.0,7500.0
24,M1562629436,single_family,575000,0.0,2,4,Richmond,94806,CA,Contra Costa,1165.0,6000.0
25,M2376424927,single_family,4495000,0.0,2,3,Belvedere,94920,CA,Marin,1750.0,7527.0
26,M2452315660,single_family,6800000,2.0,5,5,Piedmont,94611,CA,Alameda,7214.0,21413.0
27,M9907903630,single_family,975000,0.0,2,3,Richmond,94804,CA,Contra Costa,2980.0,9250.0
28,M1996089546,single_family,1200000,0.0,2,4,Pleasanton,94566,CA,Alameda,2100.0,7156.0
29,M1499966861,single_family,2177000,0.0,2,4,Tiburon,94920,CA,Marin,2723.0,2017.0
30,M1257405317,single_family,389999,0.0,2,3,Vallejo,94591,CA,Solano,1228.0,9583.0
31,M2384875678,single_family,550000,0.0,1,4,Oakland,94621,CA,Alameda,1361.0,3500.0
32,M2842261408,single_family,999800,1.0,2,4,Pleasanton,94588,CA,Alameda,1835.0,6132.0
33,M2831886955,single_family,1899800,0.0,3,5,Fremont,94539,CA,Alameda,2363.0,10224.0
34,M2660222353,single_family,898000,0.0,2,4,Berkeley,94702,CA,Alameda,1188.0,3857.0
35,M2341880226,single_family,988000,0.0,3,4,Pleasanton,94566,CA,Alameda,1900.0,3192.0
36,M1570952212,single_family,1250000,0.0,3,4,Alameda,94501,CA,Alameda,2213.0,3360.0
37,M1002802716,single_family,1455000,0.0,2,4,Alamo,94507,CA,Contra Costa,2417.0,35284.0
38,M2319696930,single_family,2195000,0.0,4,4,Orinda,94563,CA,Contra Costa,3016.0,10942.0
39,M2335556388,single_family,998000,1.0,2,4,Dublin,94568,CA,Alameda,1760.0,7116.0
40,M2225080203,single_family,699950,0.0,3,4,Rodeo,94572,CA,Contra Costa,2315.0,9028.0
41,M2996098031,single_family,1050000,0.0,2,3,Walnut Creek,94597,CA,Contra Costa,1524.0,15246.0
42,M1676548152,single_family,1095000,0.0,2,3,San Francisco,94116,CA,San Francisco,1355.0,3000.0
43,M2870237093,single_family,1375000,1.0,2,2,Pleasanton,94566,CA,Alameda,2372.0,5132.0
44,M2773711670,single_family,998000,0.0,2,3,Pleasanton,94566,CA,Alameda,1610.0,6914.0
45,M2256443605,single_family,1250000,1.0,2,4,Pleasant Hill,94523,CA,Contra Costa,2929.0,40920.0
46,M2019322675,single_family,995000,0.0,2,3,Oakland,94611,CA,Alameda,1965.0,6660.0
47,M1635123067,single_family,1418000,1.0,2,4,Moraga,94556,CA,Contra Costa,2416.0,24780.0
48,M2736320295,single_family,499000,1.0,1,3,Richmond,94804,CA,Contra Costa,984.0,3800.0
49,M1065997593,single_family,1388000,1.0,2,4,San Ramon,94582,CA,Contra Costa,2907.0,6740.0
50,M9600309264,single_family,1395000,0.0,2,5,Berkeley,94707,CA,Alameda,1826.0,3800.0
51,M1902318988,single_family,995000,0.0,1,3,Oakland,94619,CA,Alameda,1456.0,5120.0
52,M2568752135,single_family,899000,0.0,2,3,Fremont,94536,CA,Alameda,1120.0,5100.0
53,M2168725935,single_family,899000,0.0,1,2,Oakland,94602,CA,Alameda,1556.0,4500.0
54,M2069982377,single_family,790000,1.0,2,4,San Francisco,94134,CA,San Francisco,1726.0,1425.0
55,M2090822384,single_family,1235000,0.0,3,4,Danville,94526,CA,Contra Costa,2528.0,5600.0
56,M2949962641,single_family,879000,1.0,2,3,Hayward,94544,CA,Alameda,1871.0,3306.0
57,M2836736602,single_family,599000,1.0,1,3,Oakland,94602,CA,Alameda,977.0,4356.0
58,M2177818642,single_family,1195000,0.0,3,4,San Francisco,94112,CA,San Francisco,1963.0,2121.0
59,M1765349038,single_family,2398000,1.0,4,5,Moraga,94556,CA,Contra Costa,4786.0,24504.0
60,M1319308603,single_family,1098000,1.0,1,2,San Francisco,94110,CA,San Francisco,800.0,1324.0
61,M1685136224,single_family,950000,0.0,2,3,Castro Valley,94546,CA,Alameda,1519.0,4750.0
62,M2307514730,single_family,1000000,0.0,3,5,Newark,94560,CA,Alameda,2244.0,6565.0
63,M1765237240,single_family,2015000,1.0,3,4,Moraga,94556,CA,Contra Costa,3315.0,10720.0
64,M2680546813,single_family,995000,0.0,2,4,Newark,94560,CA,Alameda,1432.0,9230.0
