property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size,lot_size
M2376376077,single_family,1998000,0.0,2.0,4,Sunnyvale,94087,CA,Santa Clara,1620.0,7794.0
M1786243984,single_family,1349000,1.0,2.0,4,Milpitas,95035,CA,Santa Clara,1400.0,6281.0
M1885257576,single_family,1370000,0.0,3.0,4,San Jose,95133,CA,Santa Clara,1431.0,4644.0
M2670233686,single_family,1258000,0.0,3.0,5,San Jose,95136,CA,Santa Clara,2470.0,9875.0
M1905311819,single_family,2499000,1.0,2.0,4,Cupertino,95014,CA,Santa Clara,3660.0,7495.0
M2356073568,single_family,1648000,0.0,3.0,4,San Jose,95148,CA,Santa Clara,1140.0,7257.0
M2190784592,single_family,899000,0.0,2.0,4,San Jose,95123,CA,Santa Clara,1002.0,7249.0
M2664353891,single_family,1238000,0.0,2.0,4,San Jose,95132,CA,Santa Clara,1700.0,6683.0
M2433935357,single_family,1400000,1.0,3.0,4,Morgan Hill,95037,CA,Santa Clara,3100.0,10145.0
M1309393264,single_family,1249000,0.0,2.0,3,San Jose,95118,CA,Santa Clara,1670.0,6890.0
M1569990484,single_family,1825000,1.0,2.0,3,Mountain View,94043,CA,Santa Clara,3535.0,4180.0
M1621520294,single_family,1199000,0.0,2.0,4,Campbell,95008,CA,Santa Clara,1960.0,8573.0
M1108181936,single_family,2299000,0.0,2.0,3,Saratoga,95070,CA,Santa Clara,2046.0,59403.0
M2689186398,single_family,1400000,0.0,2.0,4,Sunnyvale,94085,CA,Santa Clara,1796.0,4931.0
M1255411360,single_family,1165000,0.0,2.0,3,San Jose,95124,CA,Santa Clara,2720.0,7040.0
M2106228168,single_family,1148000,1.0,2.0,4,San Jose,95136,CA,Santa Clara,1159.0,6144.0
M2036014852,single_family,1499000,0.0,2.0,4,Santa Clara,95050,CA,Santa Clara,1506.0,6990.0
M2349513447,single_family,899000,0.0,2.0,4,Newark,94560,CA,Alameda,1725.0,6466.0
M1291232246,single_family,1799000,0.0,3.0,4,Campbell,95008,CA,Santa Clara,2355.0,13787.0
M1587128079,single_family,1125000,0.0,2.0,3,Menlo Park,94025,CA,San Mateo,1064.0,5750.0
M1249211916,single_family,1179000,0.0,3.0,5,San Jose,95136,CA,Santa Clara,2549.0,6439.0
M1473985802,single_family,3149900,1.0,5.0,6,Fremont,94539,CA,Alameda,1050.0,8966.0
M2311244473,single_family,1250000,0.0,2.0,3,Fremont,94536,CA,Alameda,1189.0,6000.0
M1698180588,single_family,1098000,0.0,1.0,3,East Palo Alto,94303,CA,San Mateo,1602.0,5936.0
M1980325013,single_family,1050000,0.0,2.0,3,Milpitas,95035,CA,Santa Clara,2564.0,5586.0
M2407938221,single_family,879000,0.0,1.0,3,Fremont,94538,CA,Alameda,7475.0,5000.0
M1312985316,single_family,1199000,0.0,2.0,4,San Jose,95118,CA,Santa Clara,3492.0,7706.0
M1333753818,single_family,849000,0.0,3.0,3,San Jose,95116,CA,Santa Clara,1195.0,7677.0
M2295814539,single_family,1645000,1.0,2.0,4,San Jose,95148,CA,Santa Clara,1337.0,10502.0
M2343664009,single_family,999000,1.0,1.0,3,San Jose,95125,CA,Santa Clara,2753.0,5700.0
M1977069486,single_family,749000,0.0,1.0,2,San Jose,95111,CA,Santa Clara,800.0,11779.0
M1410781390,single_family,1179000,1.0,2.0,3,Campbell,95008,CA,Santa Clara,832.0,3432.0
M1823844526,single_family,1125900,0.0,3.0,5,San Jose,95127,CA,Santa Clara,1552.0,4833.0
M2387045509,single_family,4995000,0.0,4.0,6,Palo Alto,94301,CA,Santa Clara,1060.0,9998.0
M2930185248,single_family,1899000,0.0,2.0,5,Sunnyvale,94086,CA,Santa Clara,2209.0,7345.0
M1400924716,single_family,1629000,0.0,3.0,3,San Jose,95124,CA,Santa Clara,3645.0,6641.0
M2160974956,single_family,688888,0.0,1.0,2,East Palo Alto,94303,CA,San Mateo,1700.0,6000.0
M1919485381,single_family,1100000,1.0,2.0,4,San Jose,95136,CA,Santa Clara,3700.0,4186.0
M1139936800,single_family,799000,0.0,2.0,4,San Jose,95111,CA,Santa Clara,1531.0,5700.0
M1993266842,single_family,6395000,1.0,4.0,5,Atherton,94027,CA,San Mateo,5083.0,30401.0
M2632921031,single_family,1899000,0.0,2.0,3,San Jose,95129,CA,Santa Clara,5015.0,6734.0
M2000861696,single_family,5695000,1.0,4.0,5,Los Altos,94024,CA,Santa Clara,1952.0,36194.0
M1828588673,single_family,1665000,1.0,2.0,4,San Jose,95125,CA,Santa Clara,2825.0,8800.0
M1055531366,single_family,1799800,0.0,3.0,4,San Jose,95135,CA,Santa Clara,3190.0,13382.0
M2146707205,single_family,1998000,0.0,2.0,4,San Jose,95129,CA,Santa Clara,1079.0,5918.0
M1720791599,single_family,949888,0.0,3.0,4,San Jose,95111,CA,Santa Clara,1175.0,5287.0
M2148956551,single_family,2099000,0.0,2.0,3,Cupertino,95014,CA,Santa Clara,1475.0,6435.0
M2979889792,single_family,2695000,1.0,2.0,3,Los Gatos,95030,CA,Santa Clara,830.0,6582.0
M1528988959,single_family,2489000,0.0,2.0,3,Monte Sereno,95030,CA,Santa Clara,1451.0,8205.0
M1529722814,single_family,1400000,1.0,2.0,4,San Jose,95118,CA,Santa Clara,2837.0,7480.0
M1301293959,single_family,1979000,1.0,5.0,4,San Jose,95140,CA,Santa Clara,1012.0,75842.0
M2063916802,single_family,1379000,0.0,3.0,4,San Jose,95128,CA,Santa Clara,1492.0,6668.0
M1643746449,single_family,2799000,1.0,2.0,4,San Jose,95125,CA,Santa Clara,1962.0,5880.0
M2555480476,single_family,1050000,0.0,2.0,3,San Jose,95125,CA,Santa Clara,2336.0,5054.0
M2766247842,single_family,1150000,1.0,2.0,3,Milpitas,95035,CA,Santa Clara,1829.0,2127.0
M2127388926,single_family,1679000,0.0,2.0,3,San Jose,95125,CA,Santa Clara,1378.0,6135.0
M2923659765,single_family,998000,0.0,3.0,3,San Jose,95136,CA,Santa Clara,1903.0,2276.0
M1893986030,single_family,1569000,0.0,3.0,5,San Jose,95117,CA,Santa Clara,2051.0,6465.0
M2949130868,single_family,1450000,1.0,1.0,3,Saratoga,95070,CA,Santa Clara,1495.0,9664.0
M2916612221,single_family,1898000,1.0,2.0,3,Los Gatos,95032,CA,Santa Clara,1264.0,8323.0
M2095397168,single_family,1025000,1.0,2.0,4,Morgan Hill,95037,CA,Santa Clara,1395.0,16104.0
M2686268282,single_family,1274999,0.0,2.0,3,Santa Clara,95051,CA,Santa Clara,917.0,5434.0
M2885186791,single_family,1588888,1.0,4.0,5,San Jose,95127,CA,Santa Clara,2648.0,11134.0
M1057738371,single_family,5495000,0.0,5.0,5,Los Gatos,95030,CA,Santa Clara,1733.0,65340.0
M2773421949,single_family,2898000,1.0,3.0,4,Saratoga,95070,CA,Santa Clara,2249.0,15594.0
M1321226071,single_family,2241888,1.0,2.0,4,Fremont,94539,CA,Alameda,1595.0,15600.0
M1711501007,single_family,1200000,0.0,2.0,4,San Jose,95133,CA,Santa Clara,1200.0,6090.0
M1052707469,single_family,2899000,1.0,3.0,3,Los Gatos,95030,CA,Santa Clara,2731.0,39374.0
M1988464641,single_family,2999999,1.0,4.0,4,San Jose,95120,CA,Santa Clara,2266.0,23440.0
M2286930723,single_family,1799000,0.0,3.0,4,San Jose,95120,CA,Santa Clara,1258.0,8984.0
M2619422444,single_family,950000,0.0,2.0,3,Fremont,94538,CA,Alameda,1240.0,5000.0
M2520084129,single_family,1399000,0.0,2.0,3,San Jose,95125,CA,Santa Clara,1242.0,6195.0
M2230933401,single_family,817000,0.0,2.0,3,Morgan Hill,95037,CA,Santa Clara,1600.0,12114.0
M2973588699,single_family,1680000,0.0,2.0,4,Santa Clara,95051,CA,Santa Clara,1947.0,6266.0
M2006414321,single_family,4699000,1.0,5.0,6,Los Altos,94024,CA,Santa Clara,2026.0,16997.0
M1194855427,single_family,1149000,0.0,2.0,2,San Jose,95125,CA,Santa Clara,1746.0,6248.0
M1992551391,single_family,4399000,1.0,3.0,5,Los Altos,94024,CA,Santa Clara,1517.0,38250.0
M2563635328,single_family,1218000,0.0,2.0,3,Fremont,94538,CA,Alameda,2200.0,5000.0
M2389798114,single_family,1399950,1.0,3.0,5,Morgan Hill,95037,CA,Santa Clara,1038.0,85378.0
M2348097525,single_family,1148000,1.0,2.0,4,Morgan Hill,95037,CA,Santa Clara,970.0,12436.0
M1533318015,single_family,998800,0.0,2.0,3,San Jose,95136,CA,Santa Clara,630.0,7066.0
M2729909849,single_family,4989000,2.0,3.0,5,Los Gatos,95030,CA,Santa Clara,1570.0,93833.0
M2932730705,single_family,3195000,1.0,3.0,4,Stanford,94305,CA,Santa Clara,6088.0,20181.0
M2578076936,single_family,785000,0.0,2.0,3,San Jose,95122,CA,Santa Clara,3028.0,3097.0
M2152966383,single_family,4495000,1.0,3.0,5,Palo Alto,94301,CA,Santa Clara,2406.0,10650.0
M2341304882,single_family,3100000,1.0,4.0,5,San Jose,95125,CA,Santa Clara,1176.0,8906.0
M1288813017,single_family,1589000,0.0,3.0,5,San Jose,95120,CA,Santa Clara,7050.0,7500.0
M2514427898,single_family,1849000,0.0,2.0,3,Menlo Park,94025,CA,San Mateo,3350.0,6000.0
M1663787302,single_family,3100000,1.0,4.0,5,San Jose,95125,CA,Santa Clara,1019.0,8234.0
M1663917473,single_family,1099000,1.0,2.0,4,San Jose,95132,CA,Santa Clara,1520.0,6014.0
M1147443701,single_family,1475000,1.0,2.0,4,San Jose,95120,CA,Santa Clara,1592.0,8004.0
M1837620329,single_family,1215000,0.0,2.0,3,San Jose,95120,CA,Santa Clara,1043.0,9180.0
M2718151390,single_family,998000,0.0,2.0,3,San Jose,95123,CA,Santa Clara,1277.0,6248.0
M2253707967,single_family,1380000,0.0,2.0,3,Sunnyvale,94089,CA,Santa Clara,1481.0,6240.0
M2518618070,single_family,1170000,0.0,2.0,3,Fremont,94538,CA,Alameda,1548.0,6270.0
M1791421933,single_family,1800000,1.0,2.0,4,San Jose,95124,CA,Santa Clara,1275.0,9452.0
M1908606875,single_family,1670000,1.0,2.0,4,San Jose,95125,CA,Santa Clara,2814.0,6588.0
M2418162571,single_family,4300000,1.0,3.0,4,Palo Alto,94301,CA,Santa Clara,2659.0,5700.0
M2060794594,single_family,1450000,0.0,3.0,4,Fremont,94555,CA,Alameda,806.0,3760.0
M1924302929,single_family,4500000,1.0,2.0,4,Palo Alto,94304,CA,Santa Clara,3037.0,47480.0
M2358018489,single_family,2188000,1.0,2.0,4,Cupertino,95014,CA,Santa Clara,2825.0,7384.0
M2653798274,single_family,1588000,0.0,2.0,3,Cupertino,95014,CA,Santa Clara,2855.0,5583.0
M2330420506,single_family,1695000,1.0,4.0,5,Morgan Hill,95037,CA,Santa Clara,1840.0,33376.0
M2681831618,single_family,1198000,0.0,2.0,4,San Jose,95131,CA,Santa Clara,1014.0,6069.0
M2924005399,single_family,1325000,1.0,1.0,2,San Martin,95046,CA,Santa Clara,1568.0,217330.0
M2971504955,single_family,1595000,0.0,1.0,2,Los Gatos,95032,CA,Santa Clara,2308.0,6077.0
M1354331710,single_family,3699000,0.0,3.0,4,Palo Alto,94303,CA,Santa Clara,882.0,6325.0
M2150028949,single_family,1050000,0.0,2.0,4,San Jose,95136,CA,Santa Clara,986.0,6855.0
M2278071853,single_family,829000,0.0,2.0,3,San Diego,92111,CA,San Diego,1352.0,6500.0
M2739002954,single_family,699000,0.0,2.0,3,San Diego,92129,CA,San Diego,1614.0,5718.0
M1281042411,single_family,2395000,1.0,2.0,4,La Jolla,92037,CA,San Diego,2586.0,7700.0
M1811103700,single_family,699999,0.0,2.0,3,San Diego,92117,CA,San Diego,1374.0,6300.0
M1479304073,single_family,1450000,1.0,5.0,5,San Diego,92131,CA,San Diego,5390.0,23958.0
M2112669184,single_family,839000,0.0,2.0,4,San Diego,92117,CA,San Diego,1534.0,15682.0
M2563475290,single_family,1550000,0.0,3.0,4,La Jolla,92037,CA,San Diego,2473.0,11100.0
M1209130483,single_family,1350000,0.0,4.0,5,San Diego,92127,CA,San Diego,3975.0,10315.0
M2052750592,single_family,920000,0.0,2.0,2,San Diego,92116,CA,San Diego,1531.0,10003.0
M2524649252,single_family,1239000,0.0,3.0,3,San Diego,92130,CA,San Diego,2205.0,7239.0
M1332714190,single_family,2398000,1.0,5.0,5,San Diego,92127,CA,San Diego,5042.0,10890.0
M1647993849,single_family,670000,0.0,2.0,3,San Diego,92128,CA,San Diego,1322.0,3999.0
M2504477004,single_family,1449000,1.0,3.0,4,Point Loma,92106,CA,San Diego,3189.0,3999.0
M2145468257,single_family,729000,0.0,2.0,3,San Diego,92104,CA,San Diego,958.0,3999.0
M1018721144,single_family,599000,0.0,1.0,3,San Diego,92126,CA,San Diego,1006.0,7499.0
M1976739442,single_family,1795000,0.0,2.0,4,San Diego,92109,CA,San Diego,2514.0,7300.0
M2112631918,single_family,6975000,1.0,5.0,6,La Jolla,92037,CA,San Diego,8162.0,17424.0
M2611595770,single_family,1299000,0.0,3.0,3,San Diego,92130,CA,San Diego,2769.0,5401.0
M1776446373,single_family,760000,0.0,2.0,4,San Diego,92117,CA,San Diego,1723.0,5300.0
M2511371174,single_family,590000,1.0,2.0,5,San Diego,92105,CA,San Diego,1800.0,10019.0
M2407612485,single_family,1324999,0.0,3.0,4,San Diego,92127,CA,San Diego,2775.0,4800.0
M1856657203,single_family,989000,0.0,2.0,3,San Diego,92116,CA,San Diego,1456.0,7499.0
M2502009198,single_family,1295000,0.0,3.0,4,San Diego,92122,CA,San Diego,2250.0,8900.0
M2457261025,single_family,725000,0.0,2.0,3,San Diego,92115,CA,San Diego,1224.0,7200.0
M2417539840,single_family,1059000,0.0,3.0,4,San Diego,92127,CA,San Diego,2771.0,4815.0
M2748494397,single_family,899000,0.0,3.0,4,San Diego,92129,CA,San Diego,2292.0,5769.0
M2868751562,single_family,485000,0.0,1.0,2,San Diego,92115,CA,San Diego,780.0,6400.0
M2172451949,single_family,538000,0.0,3.0,4,San Diego,92113,CA,San Diego,1414.0,5000.0
M2776865120,single_family,899900,0.0,1.0,2,San Diego,92106,CA,San Diego,1277.0,4169.0
M2761437020,single_family,999999,0.0,2.0,3,San Diego,92106,CA,San Diego,1955.0,13939.0
M1581485483,single_family,799999,0.0,3.0,4,San Diego,92111,CA,San Diego,1601.0,3999.0
M1993300042,single_family,659999,1.0,2.0,3,San Diego,92115,CA,San Diego,2205.0,4073.0
M2543543085,single_family,1625000,0.0,3.0,4,San Diego,92130,CA,San Diego,1532.0,7499.0
M1977316101,single_family,545000,0.0,2.0,3,San Diego,92139,CA,San Diego,1770.0,7499.0
M1429960816,single_family,1585000,1.0,3.0,3,San Diego,92127,CA,San Diego,1762.0,6000.0
M1589944883,single_family,735000,0.0,2.0,3,San Diego,92128,CA,San Diego,1865.0,5214.0
M1763856782,single_family,565000,0.0,2.0,4,San Diego,92139,CA,San Diego,1396.0,6000.0
M1905292407,single_family,609000,1.0,2.0,4,San Diego,92102,CA,San Diego,1776.0,6000.0
M1566306872,single_family,725000,0.0,2.0,3,San Diego,92120,CA,San Diego,1398.0,4918.0
M1006329377,single_family,770444,0.0,2.0,3,San Diego,92117,CA,San Diego,2040.0,4288.0
M1438685571,single_family,809000,0.0,2.0,3,San Diego,92131,CA,San Diego,1364.0,5000.0
M1905768671,single_family,1798000,0.0,2.0,3,La Jolla,92037,CA,San Diego,3164.0,7200.0
M2809860001,single_family,1095000,0.0,2.0,3,San Diego,92106,CA,San Diego,2532.0,3800.0
M2387249723,single_family,1995000,1.0,4.0,4,Del Mar,92014,CA,San Diego,1366.0,6400.0
M1150171972,single_family,4595000,1.0,7.0,7,La Jolla,92037,CA,San Diego,2869.0,10889.0
M1060757096,single_family,1650000,1.0,4.0,5,San Diego,92104,CA,San Diego,4252.0,7843.0
M2052068433,single_family,659900,0.0,2.0,2,San Diego,92115,CA,San Diego,1526.0,15246.0
M1158058503,single_family,1250000,0.0,4.0,4,San Diego,92129,CA,San Diego,1018.0,7100.0
M1606687774,single_family,1895000,1.0,5.0,5,San Diego,92127,CA,San Diego,1859.0,5800.0
M2902402708,single_family,529900,0.0,2.0,4,San Diego,92114,CA,San Diego,2004.0,6400.0
M1867039880,single_family,599900,0.0,1.0,3,San Diego,92117,CA,San Diego,1625.0,7499.0
M1404099628,single_family,779000,0.0,2.0,3,San Diego,92128,CA,San Diego,1044.0,10889.0
M1199211445,single_family,1100000,0.0,4.0,5,San Diego,92110,CA,San Diego,1919.0,5000.0
M1633247877,single_family,849000,0.0,2.0,3,San Diego,92111,CA,San Diego,2676.0,14375.0
M2799101516,single_family,420000,0.0,1.0,3,San Diego,92105,CA,San Diego,1406.0,5700.0
M2798665697,single_family,1449000,0.0,2.0,3,San Diego,92103,CA,San Diego,2757.0,4145.0
M1318190227,single_family,969000,0.0,3.0,4,San Diego,92120,CA,San Diego,1431.0,10454.0
M2075095637,single_family,677999,0.0,2.0,3,San Diego,92119,CA,San Diego,8586.0,40511.0
M2767445090,single_family,1025000,1.0,2.0,4,San Diego,92129,CA,San Diego,1586.0,7820.0
M1341891366,single_family,649000,0.0,2.0,3,San Diego,92120,CA,San Diego,8192.0,43560.0
M2414225191,single_family,8495000,0.0,7.0,6,La Jolla,92037,CA,San Diego,1645.0,6024.0
M1730165252,single_family,769000,0.0,2.0,3,San Diego,92129,CA,San Diego,2971.0,7499.0
M1307762213,single_family,4695000,1.0,6.0,5,San Diego,92130,CA,San Diego,1595.0,5532.0
M1068112366,single_family,3490000,0.0,3.0,3,La Jolla,92037,CA,San Diego,2017.0,33977.0
M2754899614,single_family,730000,0.0,3.0,4,San Diego,92154,CA,San Diego,2702.0,5059.0
M2399177974,single_family,799000,1.0,2.0,3,San Diego,92131,CA,San Diego,1194.0,9000.0
M2103203634,single_family,950000,0.0,2.0,4,San Diego,92117,CA,San Diego,954.0,3596.0
M1531422679,single_family,1900000,0.0,5.0,5,San Diego,92107,CA,San Diego,2001.0,7499.0
M1321796800,single_family,515000,0.0,3.0,3,San Diego,92154,CA,San Diego,8331.0,17424.0
M1768746844,single_family,799000,0.0,1.0,2,San Diego,92116,CA,San Diego,2739.0,8206.0
M2245203292,single_family,939000,0.0,4.0,5,San Diego,92111,CA,San Diego,2228.0,11517.0
M1901520354,single_family,8250000,1.0,6.0,6,La Jolla,92037,CA,San Diego,1808.0,2700.0
M2676172575,single_family,1249000,0.0,3.0,4,San Diego,92130,CA,San Diego,899.0,6500.0
M1571635933,single_family,847000,0.0,3.0,5,San Diego,92129,CA,San Diego,1044.0,5800.0
M1520741997,single_family,998000,0.0,3.0,3,San Diego,92110,CA,San Diego,1210.0,7560.0
M2868706226,single_family,749000,0.0,1.0,3,San Diego,92117,CA,San Diego,1679.0,10889.0
M2576735637,single_family,410000,0.0,2.0,3,San Diego,92115,CA,San Diego,1160.0,6103.0
M1755293839,single_family,843000,0.0,2.0,3,San Diego,92116,CA,San Diego,1732.0,6300.0
M1529387726,single_family,719000,0.0,2.0,3,San Diego,92128,CA,San Diego,10000.0,22215.0
M2108787198,single_family,579000,0.0,2.0,3,San Diego,92115,CA,San Diego,830.0,7196.0
M2736368413,single_family,949000,0.0,2.0,3,San Diego,92117,CA,San Diego,1978.0,6500.0
M2492631968,single_family,11998000,3.0,6.0,6,La Jolla,92037,CA,San Diego,3168.0,6800.0
M1177436762,single_family,520000,1.0,1.0,3,San Diego,92105,CA,San Diego,2162.0,15246.0
M2510685865,single_family,749900,0.0,2.0,3,San Diego,92123,CA,San Diego,3600.0,7896.0
M2322965972,single_family,2650000,0.0,3.0,5,San Diego,92014,CA,San Diego,7654.0,9433.0
M1375879282,single_family,613600,1.0,2.0,4,San Diego,92154,CA,San Diego,3839.0,7540.0
M2616014581,single_family,1198300,0.0,4.0,5,San Diego,92127,CA,San Diego,1247.0,6504.0
M2823610400,single_family,5750000,1.0,5.0,6,La Jolla,92037,CA,San Diego,1086.0,5400.0
M2824006538,single_family,1908000,0.0,4.0,4,San Diego,92110,CA,San Diego,1327.0,5800.0
M2128701732,single_family,650000,0.0,2.0,3,San Diego,92113,CA,San Diego,1674.0,10200.0
M1630344283,single_family,485000,0.0,1.0,3,San Diego,92105,CA,San Diego,1540.0,5000.0
M2896142030,single_family,549900,0.0,2.0,4,San Diego,92114,CA,San Diego,1329.0,6800.0
M2174240714,single_family,529900,0.0,2.0,3,San Diego,92113,CA,San Diego,4300.0,8646.0
M2730741256,single_family,1314000,0.0,2.0,4,Pacific Beach,92109,CA,San Diego,1018.0,7499.0
M1160119471,single_family,750000,0.0,2.0,3,San Diego,92110,CA,San Diego,2518.0,10889.0
M2562166454,single_family,1988000,1.0,4.0,5,San Diego,92130,CA,San Diego,1392.0,6800.0
M2067167468,single_family,619900,0.0,1.0,3,San Diego,92117,CA,San Diego,1818.0,7499.0
M2077146639,single_family,1425000,1.0,2.0,3,La Jolla,92037,CA,San Diego,1490.0,5300.0
M1182441771,single_family,845000,0.0,2.0,3,San Diego,92110,CA,San Diego,2245.0,9100.0
M2390673115,single_family,1750000,0.0,2.0,3,La Jolla,92037,CA,San Diego,1357.0,4359.0
M1021665153,single_family,625000,0.0,1.0,3,San Diego,92126,CA,San Diego,1829.0,17424.0
M2760224914,single_family,845000,0.0,3.0,5,San Diego,92120,CA,San Diego,2612.0,10889.0
M2854811440,single_family,615000,0.0,2.0,3,San Diego,92105,CA,San Diego,4812.0,71003.0
M1170668240,single_family,1795000,0.0,2.0,3,La Jolla,92037,CA,San Diego,2369.0,4870.0
M1287745328,single_family,1350000,1.0,2.0,3,San Diego,92131,CA,San Diego,3472.0,5712.0
M2430771268,single_family,3749000,1.0,4.0,3,La Jolla,92037,CA,San Diego,2080.0,73616.0
M2835782606,single_family,1249000,1.0,2.0,4,San Diego,92130,CA,San Diego,1338.0,8171.0
M1570867197,single_family,1369000,1.0,5.0,5,San Diego,92103,CA,San Diego,1342.0,7499.0
M2619714672,single_family,1095000,1.0,2.0,4,San Diego,92130,CA,San Diego,1890.0,10000.0
M1881651278,single_family,905000,0.0,2.0,2,San Diego,92116,CA,San Diego,1118.0,11761.0
M2399856953,single_family,749900,0.0,2.0,4,San Diego,92111,CA,San Diego,5131.0,57935.0
M1320128056,single_family,840000,0.0,2.0,4,San Diego,92120,CA,San Diego,2597.0,5749.0
M1962217097,single_family,679000,0.0,2.0,3,San Diego,92117,CA,San Diego,2500.0,5717.0
M2230317764,single_family,4995000,0.0,4.0,6,La Jolla,92037,CA,San Diego,1559.0,7499.0
M2957120515,single_family,1295000,0.0,3.0,4,San Diego,92130,CA,San Diego,5289.0,37897.0
M2307365512,single_family,1399000,0.0,4.0,6,San Diego,92116,CA,San Diego,2662.0,4584.0
M1376961767,single_family,540000,0.0,2.0,4,San Diego,92114,CA,San Diego,2500.0,6600.0
M2617623559,single_family,2100000,1.0,4.0,5,San Diego,92131,CA,San Diego,4458.0,16044.0
M2712954029,single_family,995000,0.0,3.0,4,San Diego,92106,CA,San Diego,3178.0,7499.0
M1453345577,single_family,524999,0.0,3.0,4,San Diego,92154,CA,San Diego,1402.0,7499.0
M2143331287,single_family,2990000,1.0,4.0,4,San Diego,92130,CA,San Diego,1270.0,4964.0
M9579411474,single_family,2795000,1.0,3.0,3,La Jolla,92037,CA,San Diego,1407.0,7499.0
M2593876256,single_family,1350000,0.0,4.0,5,San Diego,92130,CA,San Diego,2937.0,7499.0
M1549250474,single_family,665000,0.0,2.0,3,San Diego,92128,CA,San Diego,1966.0,7499.0
M2401958367,single_family,615000,0.0,2.0,2,San Diego,92115,CA,San Diego,2110.0,10889.0
M2434700609,single_family,749900,0.0,2.0,4,San Diego,92111,CA,San Diego,1793.0,6000.0
M2395858156,single_family,1490000,0.0,4.0,3,Del Mar,92014,CA,San Diego,1036.0,2700.0
M1315183089,single_family,749000,0.0,2.0,3,San Diego,92128,CA,San Diego,6888.0,43560.0
M1168559244,single_family,555000,0.0,2.0,3,San Diego,92154,CA,San Diego,1700.0,7499.0
M2298679919,single_family,785000,0.0,2.0,3,San Diego,92117,CA,San Diego,1595.0,7499.0
M2732380957,single_family,935000,0.0,2.0,3,San Diego,92109,CA,San Diego,1100.0,10889.0
M1325765209,single_family,2999000,1.0,5.0,5,San Diego,92127,CA,San Diego,892.0,9400.0
M2226905714,single_family,769000,0.0,2.0,3,San Diego,92111,CA,San Diego,750.0,7499.0
M2289971061,single_family,720000,1.0,2.0,3,San Diego,92124,CA,San Diego,1032.0,14810.0
M2583257177,single_family,550000,0.0,2.0,3,San Diego,92115,CA,San Diego,1176.0,5000.0
M1924231729,single_family,1300000,0.0,1.0,2,San Diego,92109,CA,San Diego,1219.0,6400.0
M1461369127,single_family,429000,0.0,1.0,2,San Diego,92114,CA,San Diego,1200.0,7400.0
M1880086108,single_family,849000,0.0,2.0,2,San Diego,92116,CA,San Diego,4720.0,24394.0
M2158812614,single_family,489500,0.0,2.0,3,San Diego,92113,CA,San Diego,3095.0,10889.0
M1188157981,single_family,549000,0.0,1.0,4,San Diego,92119,CA,San Diego,1889.0,7499.0
M1931100035,single_family,740000,0.0,2.0,3,San Diego,92117,CA,San Diego,1289.0,5400.0
M2404369250,single_family,1725000,1.0,4.0,4,San Diego,92127,CA,San Diego,2514.0,7499.0
M1179343654,single_family,7495000,0.0,3.0,3,La Jolla,92037,CA,San Diego,1995.0,5100.0
M2046551300,single_family,889000,1.0,2.0,3,San Diego,92131,CA,San Diego,1068.0,10889.0
M2610297730,single_family,1300000,0.0,2.0,3,San Diego,92109,CA,San Diego,1575.0,7499.0
M1271247887,single_family,1290000,0.0,3.0,4,San Diego,92130,CA,San Diego,2223.0,11326.0
M1290091737,single_family,714900,0.0,2.0,4,San Diego,92126,CA,San Diego,6349.0,33105.0
M2120577757,single_family,479900,0.0,2.0,3,San Diego,92113,CA,San Diego,2481.0,21780.0
M2853609576,single_family,699000,0.0,2.0,3,San Diego,92126,CA,San Diego,2990.0,7019.0
M1470145179,single_family,790000,1.0,2.0,3,San Diego,92127,CA,San Diego,1120.0,2700.0
M2087806472,single_family,775000,0.0,3.0,2,San Diego,92115,CA,San Diego,3777.0,10889.0
M2114687322,single_family,3549000,1.0,6.0,5,San Diego,92127,CA,San Diego,1924.0,7500.0
M1482471678,single_family,1530000,1.0,4.0,5,San Diego,92131,CA,San Diego,1988.0,4606.0
M1832248011,single_family,1695000,0.0,4.0,4,San Diego,92116,CA,San Diego,2656.0,4889.0
M2431521662,single_family,2100000,1.0,2.0,3,Del Mar,92014,CA,San Diego,1548.0,6900.0
M2576672477,single_family,829000,0.0,2.0,3,San Diego,92106,CA,San Diego,3802.0,11761.0
M2848358899,single_family,2100000,1.0,4.0,4,La Jolla,92037,CA,San Diego,1608.0,10616.0
M1851462716,single_family,879000,0.0,3.0,4,San Diego,92117,CA,San Diego,1721.0,3409.0
M2036901225,single_family,890000,0.0,3.0,4,San Diego,92128,CA,San Diego,1473.0,5300.0
M1124497661,single_family,1239900,0.0,3.0,5,San Diego,92130,CA,San Diego,2356.0,7499.0
M1414012368,single_family,729999,0.0,2.0,3,San Diego,92127,CA,San Diego,1528.0,7499.0
M2446267602,single_family,1475000,1.0,4.0,5,San Diego,92127,CA,San Diego,1037.0,3495.0
M2088118479,single_family,539000,0.0,2.0,4,San Diego,92114,CA,San Diego,13968.0,5011.0
M1399834341,single_family,689000,1.0,2.0,3,San Diego,92105,CA,San Diego,4795.0,51401.0
M1474237250,single_family,749000,0.0,2.0,4,San Diego,92104,CA,San Diego,3107.0,7499.0
M1988343702,single_family,880000,0.0,3.0,4,San Diego,92128,CA,San Diego,1109.0,6300.0
M1283991495,single_family,725000,0.0,2.0,2,San Diego,92128,CA,San Diego,2042.0,13504.0
