,property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size
96,M2189219023,condo,699000.0,0.0,2.0,2,San Ramon,94582,CA,Contra Costa,1211
97,M1011097429,condo,735000.0,0.0,1.0,1,Foster City,94404,CA,San Mateo,997
98,M2632233246,condo,4400000.0,1.0,3.0,3,San Francisco,94114,CA,San Francisco,3860
99,M1074602172,condo,1395000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1112
100,M2792295145,condo,1825000.0,1.0,1.0,2,San Francisco,94114,CA,San Francisco,1656
101,M2393728554,condo,1049000.0,1.0,1.0,1,San Francisco,94107,CA,San Francisco,1215
102,M1711250968,condo,899000.0,0.0,2.0,2,San Francisco,94109,CA,San Francisco,812
103,M1376597729,condo,699000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,493
104,M2185012161,condo,975000.0,1.0,2.0,3,Corte Madera,94925,CA,Marin,1471
105,M1410231663,condo,825000.0,1.0,2.0,3,Pleasanton,94588,CA,Alameda,1503
106,M2254978861,condo,750000.0,0.0,2.0,2,Danville,94526,CA,Contra Costa,994
107,M1052866651,condo,948000.0,0.0,1.0,3,San Francisco,94107,CA,San Francisco,874
108,M2798278149,condo,399000.0,0.0,1.0,2,Oakland,94602,CA,Alameda,730
109,M2644737481,condo,595000.0,0.0,1.0,1,Emeryville,94608,CA,Alameda,788
110,M2817448922,condo,1595000.0,0.0,2.0,1,San Francisco,94133,CA,San Francisco,1360
111,M2953485450,condo,585000.0,0.0,2.0,2,San Ramon,94583,CA,Contra Costa,995
112,M1535413926,condo,549000.0,0.0,2.0,2,Walnut Creek,94595,CA,Contra Costa,1174
113,M2970732488,condo,1675000.0,0.0,2.0,3,San Francisco,94117,CA,San Francisco,1548
114,M1340363983,condo,699000.0,1.0,2.0,2,Richmond,94804,CA,Contra Costa,1257
115,M1805726551,condo,999000.0,0.0,2.0,3,Moraga,94556,CA,Contra Costa,1698
116,M1060847739,condo,569000.0,0.0,1.0,1,Mill Valley,94941,CA,Marin,756
117,M1924997500,condo,1098000.0,1.0,2.0,3,Fremont,94555,CA,Alameda,1607
118,M2818428538,condo,485000.0,1.0,2.0,2,Pinole,94564,CA,Contra Costa,1426
119,M1725105123,condo,1537000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1396
120,M2635768282,condo,998000.0,0.0,1.0,2,San Francisco,94118,CA,San Francisco,940
121,M1427768943,condo,1735000.0,0.0,2.0,2,San Francisco,94115,CA,San Francisco,1856
122,M2189110223,condo,1298000.0,1.0,1.0,2,San Francisco,94131,CA,San Francisco,1605
123,M1447959348,condo,445000.0,0.0,1.0,1,Walnut Creek,94596,CA,Contra Costa,681
124,M2694511117,condo,599950.0,0.0,2.0,2,Pleasanton,94566,CA,Alameda,1262
125,M1836645911,condo,425000.0,1.0,2.0,3,Richmond,94803,CA,Contra Costa,1565
126,M2080440992,condo,697000.0,0.0,2.0,2,Oakland,94601,CA,Alameda,1133
127,M1165285436,condo,939000.0,1.0,2.0,3,Walnut Creek,94597,CA,Contra Costa,2134
128,M2692091610,condo,799888.0,0.0,1.0,1,Redwood City,94065,CA,San Mateo,764
129,M2641089426,condo,860000.0,1.0,2.0,3,San Ramon,94582,CA,Contra Costa,1419
130,M9251609027,condo,862880.0,1.0,2.0,2,Fremont,94536,CA,Alameda,1283
131,M1586580065,condo,349000.0,0.0,1.0,2,Walnut Creek,94595,CA,Contra Costa,1054
132,M9760139208,condo,760000.0,0.0,2.0,2,Fremont,94555,CA,Alameda,1069
133,M1161895669,condo,739000.0,1.0,2.0,2,Oakland,94607,CA,Alameda,1240
134,M2721419051,condo,2499000.0,0.0,2.0,2,San Francisco,94158,CA,San Francisco,1555
135,M1346819671,condo,1250000.0,0.0,3.0,4,San Francisco,94134,CA,San Francisco,1930
136,M2846084821,condo,699999.0,0.0,1.0,0,San Francisco,94109,CA,San Francisco,551
137,M1665770193,condo,585000.0,0.0,2.0,2,Walnut Creek,94595,CA,Contra Costa,1208
138,M2872922719,condo,559000.0,0.0,2.0,2,San Ramon,94582,CA,Contra Costa,914
139,M1495837495,condo,649000.0,1.0,2.0,3,El Cerrito,94530,CA,Contra Costa,1520
140,M1144734293,condo,709000.0,0.0,2.0,2,Moraga,94556,CA,Contra Costa,1159
141,M2092001657,condo,850000.0,1.0,3.0,4,San Ramon,94583,CA,Contra Costa,1999
142,M2417849066,condo,1168000.0,0.0,2.0,3,San Francisco,94109,CA,San Francisco,1471
143,M1776269856,condo,599000.0,0.0,1.0,1,San Francisco,94110,CA,San Francisco,471
144,M1534071465,condo,440000.0,0.0,1.0,1,Albany,94706,CA,Alameda,745
145,M1659808926,condo,1318000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1142
146,M1733616953,condo,595000.0,1.0,1.0,2,Moraga,94556,CA,Contra Costa,1152
147,M1024680148,condo,449000.0,0.0,1.0,1,Oakland,94610,CA,Alameda,622
148,M2935314008,condo,1350000.0,0.0,2.0,3,San Francisco,94121,CA,San Francisco,1518
149,M2845356407,condo,449000.0,0.0,1.0,1,Oakland,94609,CA,Alameda,707
150,M1240255554,condo,329409.0,0.0,1.0,1,San Francisco,94158,CA,San Francisco,609
151,M1084650038,condo,1795000.0,1.0,2.0,3,San Francisco,94115,CA,San Francisco,1550
152,M2736970324,condo,519950.0,0.0,2.0,3,Walnut Creek,94597,CA,Contra Costa,1181
153,M1532709102,condo,1475000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1309
154,M1263830987,condo,1190000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,954
155,M2305696922,condo,579000.0,0.0,2.0,2,Oakland,94606,CA,Alameda,1054
156,M1241859791,condo,950000.0,0.0,2.0,2,Lafayette,94549,CA,Contra Costa,1110
157,M1799770696,condo,1109000.0,1.0,2.0,2,San Mateo,94404,CA,San Mateo,1223
158,M2909928806,condo,975000.0,0.0,2.0,3,Oakland,94612,CA,Alameda,1774
159,M2911012025,condo,685000.0,0.0,2.0,2,Oakland,94610,CA,Alameda,1127
160,M2277853789,condo,1300000.0,0.0,3.0,3,Redwood City,94063,CA,San Mateo,1689
161,M2792898309,condo,2999000.0,0.0,3.0,5,San Francisco,94110,CA,San Francisco,2755
162,M1750542721,condo,1200000.0,0.0,1.0,2,San Francisco,94121,CA,San Francisco,1147
163,M1611390072,condo,728000.0,0.0,2.0,3,Union City,94587,CA,Alameda,1124
164,M2915192783,condo,345000.0,0.0,1.0,0,Oakland,94610,CA,Alameda,496
165,M1911435387,condo,2195000.0,1.0,2.0,3,San Francisco,94114,CA,San Francisco,1985
166,M2142601562,condo,538000.0,1.0,1.0,3,San Lorenzo,94580,CA,Alameda,1188
167,M1090171817,condo,365000.0,0.0,2.0,2,Richmond,94806,CA,Contra Costa,1152
168,M1523562469,condo,533000.0,0.0,2.0,2,Albany,94706,CA,Alameda,1113
169,M2477131139,condo,499000.0,0.0,1.0,1,Oakland,94611,CA,Alameda,659
170,M9967090467,condo,1853000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1024
171,M9996813082,condo,737000.0,0.0,1.0,0,San Francisco,94107,CA,San Francisco,467
172,M2143753657,condo,675000.0,0.0,2.0,2,Oakland,94618,CA,Alameda,1095
173,M1746101593,condo,374999.0,0.0,1.0,1,Oakland,94606,CA,Alameda,663
174,M1684772674,condo,875000.0,0.0,2.0,3,Walnut Creek,94595,CA,Contra Costa,1764
175,M1650562539,condo,698000.0,0.0,2.0,2,Walnut Creek,94595,CA,Contra Costa,1212
176,M1570332114,condo,418000.0,0.0,1.0,2,Walnut Creek,94595,CA,Contra Costa,1095
177,M1550811025,condo,1450000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1245
178,M2584449715,condo,649888.0,0.0,1.0,1,San Francisco,94124,CA,San Francisco,790
179,M2353496745,condo,574900.0,0.0,2.0,2,Walnut Creek,94595,CA,Contra Costa,1162
180,M1508572879,condo,3395000.0,1.0,2.0,3,San Francisco,94108,CA,San Francisco,2654
181,M2469633346,condo,1699000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1286
182,M1546444645,condo,499000.0,0.0,1.0,2,Walnut Creek,94595,CA,Contra Costa,1330
183,M9105704545,condo,794000.0,1.0,3.0,4,Hayward,94544,CA,Alameda,2074
184,M1744056369,condo,611500.0,0.0,1.0,0,San Francisco,94108,CA,San Francisco,540
185,M2197889699,condo,899000.0,1.0,2.0,3,Alameda,94502,CA,Alameda,1583
186,M1379730818,condo,549000.0,0.0,1.0,0,San Francisco,94108,CA,San Francisco,354
187,M1394844037,condo,322768.0,0.0,1.0,1,San Francisco,94103,CA,San Francisco,635
188,M1383586514,condo,724500.0,1.0,2.0,3,Dublin,94568,CA,Alameda,1387
189,M1504436817,condo,598000.0,1.0,1.0,3,Union City,94587,CA,Alameda,1298
190,M1684639416,condo,565000.0,0.0,1.0,0,San Francisco,94109,CA,San Francisco,567
191,M2811080728,condo,2795000.0,0.0,3.0,3,San Francisco,94109,CA,San Francisco,1948
192,M1307042269,condo,749950.0,0.0,2.0,2,Pleasanton,94588,CA,Alameda,1505
193,M2208782727,condo,839999.0,0.0,1.0,2,Emeryville,94608,CA,Alameda,1434
0,M2216724467,condo,1300000.0,0.0,1.0,1,San Francisco,94107,CA,San Francisco,881
1,M1241792261,condo,400000.0,0.0,1.0,1,Oakland,94607,CA,Alameda,668
2,M1671813815,condo,2695000.0,0.0,3.0,3,San Francisco,94123,CA,San Francisco,2030
3,M1764025961,condo,1795000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1238
4,M2455581307,condo,1550000.0,0.0,1.0,2,San Francisco,94127,CA,San Francisco,1293
5,M1251903041,condo,799000.0,0.0,2.0,2,Oakland,94612,CA,Alameda,1062
6,M1894370734,condo,1200000.0,0.0,1.0,2,San Francisco,94110,CA,San Francisco,1216
7,M9706118596,condo,1499000.0,0.0,2.0,2,San Francisco,94110,CA,San Francisco,1144
8,M9967892468,condo,1149000.0,0.0,2.0,2,San Francisco,94110,CA,San Francisco,1038
9,M1714705296,condo,949000.0,0.0,1.0,1,San Francisco,94107,CA,San Francisco,868
10,M9976441698,condo,1100000.0,0.0,1.0,2,San Francisco,94117,CA,San Francisco,1017
11,M9916059439,condo,795000.0,0.0,1.0,1,San Francisco,94110,CA,San Francisco,538
12,M2308358090,condo,799888.0,0.0,2.0,2,San Francisco,94124,CA,San Francisco,1219
13,M1342496821,condo,1850000.0,1.0,2.0,2,San Francisco,94103,CA,San Francisco,1227
14,M1161262148,condo,749000.0,1.0,2.0,2,Oakland,94607,CA,Alameda,1459
15,M1997804880,condo,1200000.0,0.0,1.0,1,San Francisco,94133,CA,San Francisco,1028
16,M2651192193,condo,649000.0,0.0,2.0,2,Oakland,94612,CA,Alameda,1648
17,M1262072057,condo,1178000.0,1.0,1.0,1,San Francisco,94158,CA,San Francisco,925
18,M1112677143,condo,799000.0,0.0,2.0,2,San Francisco,94124,CA,San Francisco,1051
19,M1618991375,condo,1199000.0,0.0,2.0,2,Oakland,94607,CA,Alameda,2411
20,M9863089927,condo,1430000.0,0.0,2.0,2,San Francisco,94123,CA,San Francisco,968
21,M1095219044,condo,1455000.0,0.0,1.0,2,San Francisco,94133,CA,San Francisco,1135
22,M1229658118,condo,728000.0,0.0,1.0,1,San Francisco,94103,CA,San Francisco,563
23,M1411315583,condo,1089000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,920
24,M2044755260,condo,715000.0,0.0,1.0,1,San Francisco,94109,CA,San Francisco,632
25,M2877362319,condo,2688000.0,0.0,2.0,3,San Francisco,94133,CA,San Francisco,2700
26,M2096325147,condo,196842.0,0.0,1.0,1,San Francisco,94124,CA,San Francisco,530
27,M2095281701,condo,240000.0,0.0,1.0,1,San Francisco,94124,CA,San Francisco,506
28,M1685751430,condo,1079000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,759
29,M2730943541,condo,3300000.0,0.0,2.0,3,San Francisco,94133,CA,San Francisco,1515
30,M1787764030,condo,1299000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,819
31,M2062763392,condo,695000.0,0.0,2.0,2,Alameda,94502,CA,Alameda,1274
32,M1888060653,condo,859000.0,2.0,1.0,2,Alameda,94501,CA,Alameda,1550
33,M1677581050,condo,1850000.0,0.0,2.0,2,San Francisco,94102,CA,San Francisco,1187
34,M2997625048,condo,595000.0,0.0,1.0,2,Oakland,94611,CA,Alameda,1027
35,M2011104113,condo,1888888.0,0.0,2.0,2,San Francisco,94104,CA,San Francisco,1382
36,M2502845558,condo,1495000.0,0.0,2.0,2,San Francisco,94118,CA,San Francisco,1515
37,M2474291803,condo,799000.0,1.0,1.0,2,Oakland,94607,CA,Alameda,1924
38,M2732677647,condo,799000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,832
39,M1474773155,condo,775000.0,0.0,1.0,1,San Francisco,94115,CA,San Francisco,740
40,M1486660991,condo,999000.0,0.0,1.0,1,San Francisco,94158,CA,San Francisco,682
41,M1224251924,condo,1998000.0,1.0,3.0,3,San Francisco,94122,CA,San Francisco,2213
42,M1976851605,condo,1995000.0,0.0,3.0,3,San Francisco,94107,CA,San Francisco,2783
43,M1403228874,condo,799000.0,0.0,1.0,1,San Francisco,94110,CA,San Francisco,631
44,M2717181925,condo,1249000.0,0.0,1.0,2,San Francisco,94109,CA,San Francisco,1044
45,M2441120559,condo,1399000.0,0.0,2.0,2,San Francisco,94103,CA,San Francisco,1559
46,M2408688704,condo,1450000.0,0.0,2.0,2,San Francisco,94114,CA,San Francisco,1205
47,M2215602394,condo,599000.0,0.0,1.0,1,Emeryville,94608,CA,Alameda,830
48,M2043683229,condo,759000.0,0.0,2.0,2,Alameda,94502,CA,Alameda,1274
49,M1448908179,condo,888000.0,1.0,1.0,2,San Francisco,94134,CA,San Francisco,948
50,M2632233246,condo,4400000.0,1.0,3.0,3,San Francisco,94114,CA,San Francisco,3860
51,M1074602172,condo,1395000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1112
52,M2792295145,condo,1825000.0,1.0,1.0,2,San Francisco,94114,CA,San Francisco,1656
53,M2393728554,condo,1049000.0,1.0,1.0,1,San Francisco,94107,CA,San Francisco,1215
54,M1711250968,condo,899000.0,0.0,2.0,2,San Francisco,94109,CA,San Francisco,812
55,M1376597729,condo,699000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,493
56,M1052866651,condo,948000.0,0.0,1.0,3,San Francisco,94107,CA,San Francisco,874
57,M2798278149,condo,399000.0,0.0,1.0,2,Oakland,94602,CA,Alameda,730
58,M2644737481,condo,595000.0,0.0,1.0,1,Emeryville,94608,CA,Alameda,788
59,M2817448922,condo,1595000.0,0.0,2.0,1,San Francisco,94133,CA,San Francisco,1360
60,M2970732488,condo,1675000.0,0.0,2.0,3,San Francisco,94117,CA,San Francisco,1548
61,M1725105123,condo,1537000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1396
62,M2635768282,condo,998000.0,0.0,1.0,2,San Francisco,94118,CA,San Francisco,940
63,M1427768943,condo,1735000.0,0.0,2.0,2,San Francisco,94115,CA,San Francisco,1856
64,M2189110223,condo,1298000.0,1.0,1.0,2,San Francisco,94131,CA,San Francisco,1605
65,M2080440992,condo,697000.0,0.0,2.0,2,Oakland,94601,CA,Alameda,1133
66,M1161895669,condo,739000.0,1.0,2.0,2,Oakland,94607,CA,Alameda,1240
67,M2721419051,condo,2499000.0,0.0,2.0,2,San Francisco,94158,CA,San Francisco,1555
68,M1346819671,condo,1250000.0,0.0,3.0,4,San Francisco,94134,CA,San Francisco,1930
69,M2846084821,condo,699999.0,0.0,1.0,0,San Francisco,94109,CA,San Francisco,551
70,M2417849066,condo,1168000.0,0.0,2.0,3,San Francisco,94109,CA,San Francisco,1471
71,M1776269856,condo,599000.0,0.0,1.0,1,San Francisco,94110,CA,San Francisco,471
72,M1659808926,condo,1318000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1142
73,M1024680148,condo,449000.0,0.0,1.0,1,Oakland,94610,CA,Alameda,622
74,M2935314008,condo,1350000.0,0.0,2.0,3,San Francisco,94121,CA,San Francisco,1518
75,M2845356407,condo,449000.0,0.0,1.0,1,Oakland,94609,CA,Alameda,707
76,M1240255554,condo,329409.0,0.0,1.0,1,San Francisco,94158,CA,San Francisco,609
77,M1084650038,condo,1795000.0,1.0,2.0,3,San Francisco,94115,CA,San Francisco,1550
78,M1532709102,condo,1475000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1309
79,M1263830987,condo,1190000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,954
80,M2305696922,condo,579000.0,0.0,2.0,2,Oakland,94606,CA,Alameda,1054
81,M2909928806,condo,975000.0,0.0,2.0,3,Oakland,94612,CA,Alameda,1774
82,M2911012025,condo,685000.0,0.0,2.0,2,Oakland,94610,CA,Alameda,1127
83,M2792898309,condo,2999000.0,0.0,3.0,5,San Francisco,94110,CA,San Francisco,2755
84,M1750542721,condo,1200000.0,0.0,1.0,2,San Francisco,94121,CA,San Francisco,1147
85,M2915192783,condo,345000.0,0.0,1.0,0,Oakland,94610,CA,Alameda,496
86,M1911435387,condo,2195000.0,1.0,2.0,3,San Francisco,94114,CA,San Francisco,1985
87,M2477131139,condo,499000.0,0.0,1.0,1,Oakland,94611,CA,Alameda,659
88,M9967090467,condo,1853000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1024
89,M9996813082,condo,737000.0,0.0,1.0,0,San Francisco,94107,CA,San Francisco,467
90,M1746101593,condo,374999.0,0.0,1.0,1,Oakland,94606,CA,Alameda,663
91,M1550811025,condo,1450000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1245
92,M2584449715,condo,649888.0,0.0,1.0,1,San Francisco,94124,CA,San Francisco,790
93,M1508572879,condo,3395000.0,1.0,2.0,3,San Francisco,94108,CA,San Francisco,2654
94,M2469633346,condo,1699000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1286
95,M1744056369,condo,611500.0,0.0,1.0,0,San Francisco,94108,CA,San Francisco,540
96,M2197889699,condo,899000.0,1.0,2.0,3,Alameda,94502,CA,Alameda,1583
97,M1379730818,condo,549000.0,0.0,1.0,0,San Francisco,94108,CA,San Francisco,354
98,M1394844037,condo,322768.0,0.0,1.0,1,San Francisco,94103,CA,San Francisco,635
99,M1684639416,condo,565000.0,0.0,1.0,0,San Francisco,94109,CA,San Francisco,567
100,M2811080728,condo,2795000.0,0.0,3.0,3,San Francisco,94109,CA,San Francisco,1948
101,M2208782727,condo,839999.0,0.0,1.0,2,Emeryville,94608,CA,Alameda,1434
102,M2464709169,condo,800000.0,0.0,1.0,1,San Francisco,94114,CA,San Francisco,540
103,M2492084260,condo,749000.0,0.0,1.0,1,San Francisco,94115,CA,San Francisco,653
104,M2721144677,condo,1850000.0,0.0,2.0,2,San Francisco,94158,CA,San Francisco,1218
105,M2020503813,condo,829900.0,1.0,2.0,4,Alameda,94502,CA,Alameda,1628
106,M9756595358,condo,775000.0,0.0,1.0,0,San Francisco,94123,CA,San Francisco,424
107,M2891669474,condo,569000.0,0.0,1.0,1,Emeryville,94608,CA,Alameda,768
108,M2284767984,condo,559000.0,0.0,1.0,1,Emeryville,94608,CA,Alameda,768
109,M2069131894,condo,799000.0,0.0,1.0,2,San Francisco,94115,CA,San Francisco,816
110,M1422718962,condo,725000.0,0.0,2.0,2,San Francisco,94124,CA,San Francisco,1011
111,M2966154677,condo,588000.0,1.0,1.0,2,Daly City,94014,CA,San Mateo,838
112,M1944130731,condo,800000.0,0.0,2.0,2,Emeryville,94608,CA,Alameda,1550
113,M2861443922,condo,389000.0,1.0,1.0,1,Oakland,94602,CA,Alameda,864
114,M2084747913,condo,1398000.0,0.0,2.0,2,San Francisco,94114,CA,San Francisco,1208
115,M1430283948,condo,1695000.0,0.0,2.0,2,San Francisco,94158,CA,San Francisco,1376
116,M2506944383,condo,485000.0,0.0,1.0,1,Oakland,94607,CA,Alameda,822
117,M2371314053,condo,1595000.0,1.0,1.0,3,San Francisco,94117,CA,San Francisco,1373
118,M2257086693,condo,1795000.0,0.0,2.0,2,San Francisco,94158,CA,San Francisco,1218
119,M1677866766,condo,1050000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,790
120,M1188539229,condo,749000.0,0.0,1.0,1,Berkeley,94703,CA,Alameda,870
121,M2581610993,condo,419000.0,0.0,1.0,0,San Francisco,94102,CA,San Francisco,256
122,M2294059340,condo,960000.0,1.0,1.0,1,San Francisco,94107,CA,San Francisco,1115
123,M2167548373,condo,799000.0,0.0,1.0,1,San Francisco,94109,CA,San Francisco,712
124,M2099150237,condo,1750000.0,0.0,1.0,3,San Francisco,94131,CA,San Francisco,1411
125,M2140530227,condo,549000.0,0.0,0.0,0,Oakland,94612,CA,Alameda,614
126,M2355905947,condo,6750000.0,1.0,4.0,5,San Francisco,94118,CA,San Francisco,3418
127,M1182588662,condo,1150000.0,0.0,2.0,3,San Francisco,94112,CA,San Francisco,1355
128,M1428681512,condo,2695000.0,0.0,3.0,3,San Francisco,94158,CA,San Francisco,1877
129,M2570410454,condo,1495000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1321
130,M1948699159,condo,749000.0,0.0,1.0,1,Emeryville,94608,CA,Alameda,1456
131,M1380928802,condo,1388000.0,0.0,5.0,5,San Francisco,94122,CA,San Francisco,2281
132,M1844910206,condo,875000.0,0.0,1.0,2,San Francisco,94110,CA,San Francisco,996
133,M1414781316,condo,2495000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1403
134,M2330716891,condo,479000.0,0.0,1.0,1,Emeryville,94608,CA,Alameda,743
135,M2770013964,condo,1249000.0,0.0,2.0,2,San Francisco,94115,CA,San Francisco,1353
136,M1111969090,condo,799000.0,0.0,2.0,2,San Francisco,94124,CA,San Francisco,1046
137,M1998166014,condo,1875000.0,1.0,1.0,2,San Francisco,94107,CA,San Francisco,1306
138,M1627664495,condo,799000.0,1.0,2.0,3,Oakland,94601,CA,Alameda,1993
139,M1632916030,condo,1195000.0,1.0,2.0,3,San Francisco,94132,CA,San Francisco,2062
140,M1423870540,condo,949000.0,0.0,2.0,2,San Francisco,94121,CA,San Francisco,1084
141,M2757822956,condo,849000.0,0.0,2.0,2,Oakland,94612,CA,Alameda,944
142,M2814158912,condo,795000.0,1.0,2.0,2,Emeryville,94608,CA,Alameda,1296
143,M1300282701,condo,1425000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1120
144,M2958950550,condo,975000.0,0.0,1.0,2,Oakland,94612,CA,Alameda,967
145,M2955175318,condo,1499000.0,0.0,1.0,2,San Francisco,94117,CA,San Francisco,1295
146,M2980671580,condo,1550000.0,0.0,1.0,3,San Francisco,94115,CA,San Francisco,1530
147,M1170764964,condo,1200000.0,1.0,3.0,4,Alameda,94501,CA,Alameda,2073
148,M1095815299,condo,3100000.0,0.0,2.0,2,San Francisco,94133,CA,San Francisco,1681
149,M2703107319,condo,749000.0,0.0,2.0,3,Oakland,94610,CA,Alameda,1116
150,M2207771013,condo,1695000.0,0.0,2.0,3,San Francisco,94118,CA,San Francisco,1798
151,M1387316316,condo,2950000.0,1.0,2.0,3,San Francisco,94115,CA,San Francisco,2187
152,M1542808907,condo,1625000.0,0.0,2.0,2,San Francisco,94115,CA,San Francisco,1569
153,M2118662305,condo,465000.0,0.0,1.0,1,Alameda,94501,CA,Alameda,778
154,M2139901172,condo,799000.0,0.0,1.0,2,San Francisco,94131,CA,San Francisco,990
155,M2326492083,condo,1495000.0,0.0,2.0,3,San Francisco,94127,CA,San Francisco,1636
156,M9009063103,condo,1865000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1547
157,M9161572061,condo,1705000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1258
158,M2319760704,condo,659000.0,0.0,2.0,2,Emeryville,94608,CA,Alameda,1104
159,M9066562050,condo,910000.0,0.0,1.0,1,San Francisco,94105,CA,San Francisco,638
160,M1200687927,condo,995000.0,0.0,2.0,2,Oakland,94607,CA,Alameda,1451
161,M1495418487,condo,849000.0,0.0,1.0,0,San Francisco,94158,CA,San Francisco,538
162,M2933029413,condo,2198000.0,0.0,2.0,3,San Francisco,94122,CA,San Francisco,2125
163,M1440345752,condo,2699000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1491
164,M2152120855,condo,630000.0,0.0,1.0,1,Sausalito,94965,CA,Marin,766
165,M2527850577,condo,475000.0,0.0,1.0,1,Oakland,94607,CA,Alameda,880
166,M2738180289,condo,649000.0,0.0,1.0,1,Oakland,94607,CA,Alameda,958
167,M2292358863,condo,900000.0,1.0,2.0,2,Alameda,94502,CA,Alameda,1658
168,M2323590718,condo,1245000.0,0.0,2.0,2,San Francisco,94104,CA,San Francisco,985
169,M1411352849,condo,1638000.0,0.0,2.0,2,San Francisco,94105,CA,San Francisco,1189
170,M2736781885,condo,4895000.0,1.0,4.0,4,San Francisco,94131,CA,San Francisco,4140
171,M2025198891,condo,950000.0,0.0,1.0,1,San Francisco,94107,CA,San Francisco,797
172,M1685827035,condo,1299000.0,0.0,1.0,1,San Francisco,94111,CA,San Francisco,1277
173,M2994272702,condo,1595000.0,1.0,1.0,3,San Francisco,94123,CA,San Francisco,1405
174,M1004879335,condo,449800.0,0.0,1.0,1,Oakland,94612,CA,Alameda,767
175,M1025121806,condo,1100000.0,0.0,2.0,2,San Francisco,94133,CA,San Francisco,1161
176,M9176485646,condo,1595000.0,0.0,2.0,2,San Francisco,94133,CA,San Francisco,1245
177,M1633999647,condo,1399000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1206
178,M1631455810,condo,1150000.0,1.0,1.0,1,San Francisco,94115,CA,San Francisco,972
179,M1435948371,condo,2750000.0,0.0,2.0,3,San Francisco,94158,CA,San Francisco,1565
180,M2427564346,condo,1095000.0,0.0,1.0,3,San Francisco,94109,CA,San Francisco,1445
181,M2969004804,condo,598000.0,0.0,1.0,2,Oakland,94610,CA,Alameda,984
182,M2466056154,condo,640000.0,0.0,1.0,1,Oakland,94612,CA,Alameda,861
183,M1483866045,condo,1595000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1237
184,M2210454433,condo,1495000.0,0.0,1.0,1,San Francisco,94123,CA,San Francisco,1132
185,M2344542555,condo,699000.0,0.0,2.0,2,Emeryville,94608,CA,Alameda,1104
186,M1263588987,condo,1198000.0,0.0,2.0,2,San Francisco,94107,CA,San Francisco,1073
187,M1235187386,condo,949000.0,0.0,1.0,2,San Francisco,94110,CA,San Francisco,1032
0,M2609008891,condo,499000.0,0.0,1.0,1,San Jose,95118,CA,Santa Clara,771
1,M1493591051,condo,465000.0,0.0,1.0,2,Fremont,94536,CA,Alameda,750
2,M2448807679,condo,720000.0,0.0,1.0,1,San Jose,95110,CA,Santa Clara,791
3,M2313879074,condo,799900.0,0.0,2.0,2,San Jose,95135,CA,Santa Clara,1520
4,M2651529332,condo,650000.0,0.0,2.0,2,San Jose,95118,CA,Santa Clara,987
5,M1907461780,condo,695000.0,0.0,2.0,2,San Jose,95136,CA,Santa Clara,1250
6,M2645052852,condo,998888.0,0.0,2.0,2,San Jose,95113,CA,Santa Clara,1100
7,M1505751333,condo,769988.0,1.0,3.0,3,Morgan Hill,95037,CA,Santa Clara,1794
8,M2606191841,condo,1400000.0,1.0,2.0,3,Mountain View,94043,CA,Santa Clara,1369
9,M2058097017,condo,850000.0,0.0,2.0,2,San Jose,95138,CA,Santa Clara,1590
10,M2132370058,condo,799000.0,0.0,2.0,2,Santa Clara,95054,CA,Santa Clara,1121
11,M2632019648,condo,899000.0,1.0,2.0,2,San Jose,95125,CA,Santa Clara,1376
